system:index,CUENCA,FID_CUENCA,HECTARES,SUBCUENCA,VERTIENTE,mean,month,precip_mm,year
124_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,328.15556866705833,5.0,328.15556866705833,2010.0
125_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,290.649588537218,6.0,290.649588537218,2010.0
125_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,316.1203564382126,6.0,316.1203564382126,2010.0
125_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,278.4114573071534,6.0,278.4114573071534,2010.0
126_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,523.415599857168,7.0,523.415599857168,2010.0
126_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,486.9311967520608,7.0,486.9311967520608,2010.0
126_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,438.3568055072914,7.0,438.3568055072914,2010.0
127_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,527.2440580978996,8.0,527.2440580978996,2010.0
127_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,541.6328530442381,8.0,541.6328530442381,2010.0
127_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,548.2125096834341,8.0,548.2125096834341,2010.0
128_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,435.4628272390016,9.0,435.4628272390016,2010.0
128_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,439.90522961288826,9.0,439.90522961288826,2010.0
128_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,432.2057495814842,9.0,432.2057495814842,2010.0
129_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,82.38729887701714,10.0,82.38729887701714,2010.0
129_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,62.73761186542863,10.0,62.73761186542863,2010.0
129_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,74.86659728454835,10.0,74.86659728454835,2010.0
130_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,93.47494234641007,11.0,93.47494234641007,2010.0
130_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,56.35929685271631,11.0,56.35929685271631,2010.0
130_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,163.38268125907308,11.0,163.38268125907308,2010.0
131_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,56.76605877088948,12.0,56.76605877088948,2010.0
131_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,31.46769250200202,12.0,31.46769250200202,2010.0
131_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,80.73491127314996,12.0,80.73491127314996,2010.0
132_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,126.98521951217374,1.0,126.98521951217374,2011.0
132_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,47.00477110333008,1.0,47.00477110333008,2011.0
132_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,126.08566936479042,1.0,126.08566936479042,2011.0
133_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,42.297839839416426,2.0,42.297839839416426,2011.0
133_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,26.732376610507696,2.0,26.732376610507696,2011.0
133_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,74.7755089733959,2.0,74.7755089733959,2011.0
134_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,71.36932124036761,3.0,71.36932124036761,2011.0
134_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,49.42255703294711,3.0,49.42255703294711,2011.0
134_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,73.1934238631482,3.0,73.1934238631482,2011.0
135_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,106.84352949041376,4.0,106.84352949041376,2011.0
135_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,83.55160862176135,4.0,83.55160862176135,2011.0
135_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,76.12255181588779,4.0,76.12255181588779,2011.0
136_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,146.9063412376332,5.0,146.9063412376332,2011.0
136_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,148.40070586818345,5.0,148.40070586818345,2011.0
136_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,102.75585316875696,5.0,102.75585316875696,2011.0
137_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,386.7809471709775,6.0,386.7809471709775,2011.0
137_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,360.6398480195125,6.0,360.6398480195125,2011.0
137_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,428.5475156208463,6.0,428.5475156208463,2011.0
138_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,502.2363449763891,7.0,502.2363449763891,2011.0
138_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,532.3687152309864,7.0,532.3687152309864,2011.0
138_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,659.5345650354799,7.0,659.5345650354799,2011.0
139_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,400.0693965189734,8.0,400.0693965189734,2011.0
139_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,363.255290197082,8.0,363.255290197082,2011.0
139_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,363.2850849955674,8.0,363.2850849955674,2011.0
140_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,432.5808916370792,9.0,432.5808916370792,2011.0
140_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,381.88974032272654,9.0,381.88974032272654,2011.0
140_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,332.0174091006669,9.0,332.0174091006669,2011.0
141_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,399.1854204708536,10.0,399.1854204708536,2011.0
141_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,369.2315441657904,10.0,369.2315441657904,2011.0
141_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,341.59211792995984,10.0,341.59211792995984,2011.0
142_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,96.46007503222798,11.0,96.46007503222798,2011.0
142_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,74.91725303931966,11.0,74.91725303931966,2011.0
142_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,130.22298501109643,11.0,130.22298501109643,2011.0
143_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,74.06050938829767,12.0,74.06050938829767,2011.0
143_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,38.44626345107721,12.0,38.44626345107721,2011.0
143_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,136.1119260607471,12.0,136.1119260607471,2011.0
144_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,147.5838594459289,1.0,147.5838594459289,2012.0
144_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,62.06076385613771,1.0,62.06076385613771,2012.0
144_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,161.38479921549757,1.0,161.38479921549757,2012.0
145_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,96.79338033355867,2.0,96.79338033355867,2012.0
145_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,49.61601908301837,2.0,49.61601908301837,2012.0
145_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,121.06206166915376,2.0,121.06206166915376,2012.0
146_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,64.68248965257541,3.0,64.68248965257541,2012.0
146_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,38.13519810843695,3.0,38.13519810843695,2012.0
146_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,59.93624309793193,3.0,59.93624309793193,2012.0
147_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,84.52760936918231,4.0,84.52760936918231,2012.0
147_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,69.15042645486965,4.0,69.15042645486965,2012.0
147_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,68.72128291849045,4.0,68.72128291849045,2012.0
148_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,222.5119542494248,5.0,222.5119542494248,2012.0
148_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,220.9343113265901,5.0,220.9343113265901,2012.0
148_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,240.6075604924353,5.0,240.6075604924353,2012.0
149_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,335.895734819403,6.0,335.895734819403,2012.0
149_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,354.0822831683451,6.0,354.0822831683451,2012.0
149_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,347.6728563575432,6.0,347.6728563575432,2012.0
150_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,288.86711578617656,7.0,288.86711578617656,2012.0
150_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,251.9910140703104,7.0,251.9910140703104,2012.0
150_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,459.2581537207349,7.0,459.2581537207349,2012.0
151_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,370.7233055555259,8.0,370.7233055555259,2012.0
151_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,359.18237162042965,8.0,359.18237162042965,2012.0
151_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,410.6879551411236,8.0,410.6879551411236,2012.0
152_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,217.2070442807525,9.0,217.2070442807525,2012.0
152_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,230.4662404827795,9.0,230.4662404827795,2012.0
152_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,222.7319563581511,9.0,222.7319563581511,2012.0
153_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,214.69789462167296,10.0,214.69789462167296,2012.0
153_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,185.094521589228,10.0,185.094521589228,2012.0
153_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,262.1883640679096,10.0,262.1883640679096,2012.0
154_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,65.29220951430817,11.0,65.29220951430817,2012.0
154_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,45.17627930743536,11.0,45.17627930743536,2012.0
154_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,92.46858981133184,11.0,92.46858981133184,2012.0
155_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,59.73389004843423,12.0,59.73389004843423,2012.0
155_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,34.25837746366689,12.0,34.25837746366689,2012.0
155_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,72.29758353078842,12.0,72.29758353078842,2012.0
156_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,78.49636235743263,1.0,78.49636235743263,2013.0
156_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,34.531397715152266,1.0,34.531397715152266,2013.0
156_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,128.28911245807237,1.0,128.28911245807237,2013.0
157_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,38.07743798161226,2.0,38.07743798161226,2013.0
157_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,24.141360520676766,2.0,24.141360520676766,2013.0
157_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,58.32360549892192,2.0,58.32360549892192,2013.0
158_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,94.3595910402703,3.0,94.3595910402703,2013.0
158_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,69.21140604085984,3.0,69.21140604085984,2013.0
158_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,75.97149335474857,3.0,75.97149335474857,2013.0
159_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,71.2881144276989,4.0,71.2881144276989,2013.0
159_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,62.665321235624376,4.0,62.665321235624376,2013.0
159_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,60.19540701239234,4.0,60.19540701239234,2013.0
160_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,191.89606058502443,5.0,191.89606058502443,2013.0
160_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,197.55494165233583,5.0,197.55494165233583,2013.0
160_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,187.9375665515809,5.0,187.9375665515809,2013.0
161_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,328.36964538774737,6.0,328.36964538774737,2013.0
161_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,285.96591417874043,6.0,285.96591417874043,2013.0
161_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,389.599901354106,6.0,389.599901354106,2013.0
162_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,368.62974617025645,7.0,368.62974617025645,2013.0
162_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,318.4006193395663,7.0,318.4006193395663,2013.0
162_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,384.0006587108678,7.0,384.0006587108678,2013.0
163_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,255.41943683515132,8.0,255.41943683515132,2013.0
163_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,249.78010105869217,8.0,249.78010105869217,2013.0
163_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,334.32645199160817,8.0,334.32645199160817,2013.0
164_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,374.80780644156215,9.0,374.80780644156215,2013.0
164_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,400.4537748124674,9.0,400.4537748124674,2013.0
164_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,380.0731393857837,9.0,380.0731393857837,2013.0
165_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,348.85678581487866,10.0,348.85678581487866,2013.0
165_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,295.20268605508903,10.0,295.20268605508903,2013.0
165_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,364.7519270950108,10.0,364.7519270950108,2013.0
166_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,175.1981500331835,11.0,175.1981500331835,2013.0
166_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,107.90880173924567,11.0,107.90880173924567,2013.0
166_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,191.01539361610625,11.0,191.01539361610625,2013.0
167_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,63.35451067146853,12.0,63.35451067146853,2013.0
167_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,36.78601656973752,12.0,36.78601656973752,2013.0
167_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,131.236354850363,12.0,131.236354850363,2013.0
168_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,78.8718347383229,1.0,78.8718347383229,2014.0
168_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,40.62165219085731,1.0,40.62165219085731,2014.0
168_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,104.66705067585876,1.0,104.66705067585876,2014.0
169_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,41.349467404861,2.0,41.349467404861,2014.0
169_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,25.23356858500428,2.0,25.23356858500428,2014.0
169_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,78.95656605102393,2.0,78.95656605102393,2014.0
170_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,74.59395963730555,3.0,74.59395963730555,2014.0
170_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,60.7265625915857,3.0,60.7265625915857,2014.0
170_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,90.87345890141454,3.0,90.87345890141454,2014.0
171_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,51.07118006364317,4.0,51.07118006364317,2014.0
171_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,40.04642183821721,4.0,40.04642183821721,2014.0
171_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,30.09742533677119,4.0,30.09742533677119,2014.0
172_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,294.39402007266887,5.0,294.39402007266887,2014.0
172_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,289.64908758519874,5.0,289.64908758519874,2014.0
172_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,243.1036571060956,5.0,243.1036571060956,2014.0
173_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,367.6970389137745,6.0,367.6970389137745,2014.0
173_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,368.75431710782334,6.0,368.75431710782334,2014.0
173_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,330.0223742874967,6.0,330.0223742874967,2014.0
174_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,204.7579718594942,7.0,204.7579718594942,2014.0
174_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,182.9140419931588,7.0,182.9140419931588,2014.0
174_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,327.51873845764925,7.0,327.51873845764925,2014.0
175_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,265.74219254149824,8.0,265.74219254149824,2014.0
175_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,264.3118083496,8.0,264.3118083496,2014.0
175_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,421.0483967632911,8.0,421.0483967632911,2014.0
176_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,335.71389778999225,9.0,335.71389778999225,2014.0
176_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,323.911025618931,9.0,323.911025618931,2014.0
176_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,376.3795905378535,9.0,376.3795905378535,2014.0
177_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,349.0707940440668,10.0,349.0707940440668,2014.0
177_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,334.8387123572094,10.0,334.8387123572094,2014.0
177_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,354.5966636792829,10.0,354.5966636792829,2014.0
178_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,144.94706092252565,11.0,144.94706092252565,2014.0
178_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,83.33313566836561,11.0,83.33313566836561,2014.0
178_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,214.9826458565644,11.0,214.9826458565644,2014.0
179_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,59.70616101656247,12.0,59.70616101656247,2014.0
179_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,41.84502785474542,12.0,41.84502785474542,2014.0
179_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,119.7363260512615,12.0,119.7363260512615,2014.0
180_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,86.80097284577235,1.0,86.80097284577235,2015.0
180_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,32.565946154624264,1.0,32.565946154624264,2015.0
180_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,97.68982033597878,1.0,97.68982033597878,2015.0
181_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,42.5573827077506,2.0,42.5573827077506,2015.0
181_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,29.24148136031151,2.0,29.24148136031151,2015.0
181_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,79.76777348406523,2.0,79.76777348406523,2015.0
182_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,79.67446855529676,3.0,79.67446855529676,2015.0
182_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,39.90611385853075,3.0,39.90611385853075,2015.0
182_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,84.55186875706106,3.0,84.55186875706106,2015.0
183_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,77.9389016097575,4.0,77.9389016097575,2015.0
183_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,58.65684524482749,4.0,58.65684524482749,2015.0
183_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,36.22768560453351,4.0,36.22768560453351,2015.0
184_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,97.59611077445264,5.0,97.59611077445264,2015.0
184_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,83.83363262837172,5.0,83.83363262837172,2015.0
184_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,94.3446653611222,5.0,94.3446653611222,2015.0
185_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,270.48488270970535,6.0,270.48488270970535,2015.0
185_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,275.6553571689605,6.0,275.6553571689605,2015.0
185_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,336.5004717501094,6.0,336.5004717501094,2015.0
186_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,190.17764682239127,7.0,190.17764682239127,2015.0
186_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,183.26834197217823,7.0,183.26834197217823,2015.0
186_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,202.32952181042305,7.0,202.32952181042305,2015.0
187_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,131.82441612984735,8.0,131.82441612984735,2015.0
187_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,129.1486443347567,8.0,129.1486443347567,2015.0
